title,id,genres,keywords
Silent Hill,588,"['Horror', 'Mystery']","['monster', 'child murd', 'symbol', 'mother rol', 'witch burn', 'fog', 'suffer', 'dark', 'sadism', 'supernatur', 'possess', 'reveng', 'surreal', 'gore', 'surviv', 'tortur', 'creatur', 'massacr', 'violenc', 'demon', 'based on video gam', 'dismember', 'religious fanatic', 'religious cult', 'ghost town', 'sleepwalk', 'body horror', 'bug', 'skin']"
The Hours,590,['Drama'],"['london, england', 'suicid', 'poetri', 'aid', 'drown', 'based on novel or book', 'depress', 'home', 'way of lif', 'self-destruct', 'provinc', 'literatur', 'empower', 'country lif', ""family's daily lif"", 'sense of lif', 'homeless', ""leaving one's famili"", 'delus']"
The Da Vinci Code,591,"['Thriller', 'Mystery']","['paris, fr', 'holy grail', 'christian', 'monk', 'based on novel or book', 'secret societi', 'conspiraci', 'pentagram', 'tomb', 'catholic', 'albino', 'sect']"
The Conversation,592,"['Crime', 'Drama', 'Mystery']","['san francisco, california', 'saxophon', 'paranoia', 'audio tap', 'wiretap', 'shadow', 'conspiraci', 'surveil']"
The Terminal,594,"['Comedy', 'Drama']","['new york c', 'airport', 'marriage propos', 'stewardess', 'illegal immigr', 'language barri', 'immigration law', 'fast food restaur', 'jazz singer or musician', 'saxophonist', 'autograph', 'passport', 'friendship']"
To Kill a Mockingbird,595,"['Drama', 'Crime']","['sibling relationship', 'black peopl', 'falsely accus', 'based on novel or book', 'becoming an adult', 'isol', 'arbitrary law', 'socially deprived famili', 'tree hous', 'alabama', 'farm work', 'intoler', 'court cas', 'right and justic', 'court', 'racism', 'child', '1930', 'courtroom drama', 'based on young adult novel']"
The Grapes of Wrath,596,['Drama'],"['california', 'capit', 'based on novel or book', 'ex-detaine', 'oklahoma', 'farm', 'great depress', 'road trip', 'jail']"
Titanic,597,"['Drama', 'Romance']","['iceberg', 'ship', 'panic', 'titan', 'ocean lin', 'epic', 'based on a true stori', 'love', 'disast', 'tragic lov', 'class differ', 'star crossed lov']"
Sunset Boulevard,599,['Drama'],"[""new year's ev"", 'screenwrit', 'jealousi', 'butler', 'loss of sense of r', 'diva', 'delus', 'noir', 'breaking the fourth wal', 'hollywood', 'los angeles, california', 'mad', 'aging actor', 'has been', 'movie studio']"
Full Metal Jacket,600,"['Drama', 'War']","['suicid', 'prostitut', 'helicopt', 'based on novel or book', 'journal', 'sniper', 'propaganda', 'vietnam', 'recruit', 'war photograph', 'war correspond', 'boot camp', 'rescu', 'jungl', 'infantri', 'sergeant', 'racism', 'violenc', 'genocid', 'fight', 'platoon', 'combat', 'disciplin', 'u.s. marin', 'anti war']"
E.T. the Extra-Terrestrial,601,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']","['farewel', 'loss of loved on', 'homesick', 'nasa', 'extraterrestrial technolog', 'oper', 'space marin', 'flying sauc', 'prosecut', 'halloween', 'singl', 'alien', 'children', 'single moth']"
Independence Day,602,"['Action', 'Adventure', 'Science Fiction']","['spacecraft', 'patriot', 'countdown', 'independ', 'invas', 'ufo', 'extraterrestri', 'alien', 'battl', 'alien invas', 'area 51']"
The Matrix,603,"['Action', 'Science Fiction']","['saving the world', 'artificial intellig', 'man vs machin', 'philosophi', 'propheci', 'martial art', 'self sacrific', 'fight', 'hacker', 'insurg', 'simulated reality ', 'virtual r', 'dystopia', 'truth', 'cyberpunk', 'dream world', 'woman director', 'messiah', 'action hero', 'gnostic']"
The Matrix Reloaded,604,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intellig', 'man vs machin', 'propheci', 'martial art', 'kung fu', 'underground world', 'dream', 'hero', 'fight', 'computer viru', 'key', 'futur', 'precognit', 'rave', 'dying and death', 'virtual r', 'dystopia', 'comput', 'faith', 'truth', 'car crash', 'mission', 'cyberpunk', 'woman director', 'action hero', 'gnostic']"
The Matrix Revolutions,605,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intellig', 'man vs machin', 'fli', 'philosophi', 'fortune tel', 'martial art', 'kung fu', 'underground world', 'killer robot', 'templ', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer viru', 'key', 'futur', 'precognit', 'super comput', 'dying and death', 'virtual r', 'dystopia', 'comput', 'faith', 'truth', 'rescu', 'mission', 'cyberpunk', 'woman director', 'action hero', 'gnostic']"
Out of Africa,606,"['History', 'Romance', 'Drama']","['africa', 'infidel', 'lion', 'safari', 'farm', 'romanc', 'kenya', 'based on memoir or autobiographi', 'historical drama', '1910', 'big game hunt']"
Men in Black,607,"['Action', 'Adventure', 'Comedy', 'Science Fiction']","['new york c', 'secret ident', 'undercov', 'space marin', 'illegal immigr', 'deport', 'new ident', 'cannon', 'flying sauc', 'superhero', 'alien', 'buddy cop']"
Men in Black II,608,"['Action', 'Adventure', 'Comedy', 'Science Fiction']","['saving the world', 'new york c', 'secret ident', 'undercov', 'space marin', 'illegal immigr', 'deport', 'new ident', 'flying sauc', 'light', 'firearm', 'superhero', 'alien', 'buddy cop']"
Poltergeist,609,['Horror'],"['parent child relationship', 'medium', 'ghostbust', 'poltergeist', 'haunted hous', 'dying and death', 'family relationship', 'paranormal phenomena', 'haunt']"
Munich,612,"['Drama', 'Action', 'History', 'Thriller']","['paris, fr', 'assassin', 'israel', 'hotel room', 'terrorist', '1970', 'hostag', 'intellig', 'olympic gam', 'reveng', 'terrorist group']"
The Passion of the Christ,615,['Drama'],"['christian', 'jewri', 'roman empir', 'suffer', 'apostl', 'last supp', 'roman', 'bibl', 'crucifixion', 'mission', 'tortur', 'brutal', 'jesus christ', 'graphic viol', 'christian film']"
The Last Samurai,616,"['Drama', 'Action', 'War', 'History']","['japan', 'loss of loved on', 'war crim', 'sense of guilt', 'swordplay', 'gener', 'samurai', 'war veteran', 'katana', 'sword', 'arms deal', 'emperor', 'language barri', 'self-discoveri', 'mountain villag', 'foreign legion', 'mercenari', 'campaign', 'insurg', 'leader', 'slaughter', 'soldier', 'alcohol', 'u.s. soldi', 'japanese armi', '19th centuri']"
Wild Things,617,"['Mystery', 'Thriller', 'Drama']","['sailboat', 'rape', 'sexual abus', 'florida', 'erotic', 'blackmail', 'cheerlead', 'court cas', 'sail', 'seduct', 'everglad', 'heart-throb', 'menage a troi', 'conspiraci', 'duringcreditssting']"
The Birth of a Nation,618,"['Drama', 'History', 'War']","['ku klux klan', 'southern usa', 'armi', 'racist', 'silent film', 'american civil war']"
The Bodyguard,619,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']","['sibling relationship', 'anonymous lett', 'diva', 'bodyguard', 'stalker', 'los angeles, california']"
Ghostbusters,620,"['Comedy', 'Fantasy']","['new york c', 'librari', 'mytholog', 'loser', 'slime', 'nerd', 'environmental protection ag', 'hybrid', 'possess', 'haunt', 'gate keep', 'giant monst', 'paranormal phenomena', 'horror spoof', 'super pow', 'receptionist', 'world trade cent', 'ghost', 'duringcreditssting', 'shared univers']"
Grease,621,"['Romance', 'Comedy']","['flying car', 'street gang', 'run', 'car rac', 'graduat', 'music', 'high school', 'rivalri', 'dance competit', 'based on play or mus', 'high school friend', 'gossip', 'makeov', 'school danc', 'moon', 'school princip', '1950']"
The Ninth Gate,622,"['Mystery', 'Thriller']","['new york c', 'obsess', 'southern fr', 'castl', 'satan', 'collector', 'lucif', 'devil', 'demon', 'millionair', 'occult', 'gnostic']"
A Fish Called Wanda,623,"['Comedy', 'Crime']","['robberi', 'infidel', 'cheat', 'heart attack', 'heist', 'farc', 'lawyer', 'silenc', 'courtroom', 'american abroad', 'cult film', 'stutter', 'killing a dog', 'screwbal']"
Easy Rider,624,"['Adventure', 'Drama']","['rebel', 'adolesc', 'brothel', 'opium', 'arbitrary law', 'drug addict', 'drug traff', 'highway', 'lsd', 'music', 'marijuana', 'road movi']"
The Killing Fields,625,"['Drama', 'History', 'War']","['civil war', 'journalist', 'based on novel or book', 'photograph', '1970', 'vietnam', 'cambodia', 'pulitzer pr', 'embassi', 'based on a true stori', 'genocid']"
Trainspotting,627,"['Drama', 'Crime']","['london, england', 'scotland', 'based on novel or book', 'drug addict', 'anti hero', 'drug deal', 'nightclub', 'junki', 'heroin', 'cold turkey', 'edinburgh, scotland', 'modern societi', 'hallucin', 'friendship', 'monologu', 'surreal', 'dark comedi', 'steal', 'drug rehabilit', 'drug deal', 'drug', 'cult film', 'illegal drug']"
Interview with the Vampire,628,"['Horror', 'Drama', 'Fantasy']","['paris, fr', 'san francisco, california', 'based on novel or book', 'new orleans, louisiana', 'vampir', 'louisiana', 'plantat', 'bite', 'gothic horror', '18th centuri', 'plagu', '19th centuri', 'lgbt interest']"
The Usual Suspects,629,"['Drama', 'Crime', 'Thriller']","['new york c', 'law', 'rel', 'flashback', 'heist', 'police corrupt', 'whodunit', 'theft', 'crimin', 'criminal mastermind', 'hungarian', 'cargo ship', 'mind gam', 'neo-noir']"
The Wizard of Oz,630,"['Adventure', 'Fantasy', 'Family']","['witch', 'adolesc', 'based on novel or book', 'secret ident', 'dream', 'lion', 'tornado', 'twister', 'scarecrow', 'music', 'kansa', 'classic', 'imaginary land', 'cowardli', 'monkey', 'female villain', 'wizard', 'wizard of oz', 'l. frank baum', 'based on young adult novel']"
Sunrise: A Song of Two Humans,631,"['Drama', 'Romance']","['love triangl', 'adulteri', 'lake', 'country lif', 'planned murd', 'pig', 'marriage crisi', 'rural area', 'redempt', 'storm', 'citi', 'silent film', 'farmer', 'troubled marriag']"
Stalag 17,632,"['War', 'Thriller']","['chess', 'spi', 'plant', 'guard', 'based on play or mus', 'escap', 'secur', 'christma']"
Bridget Jones's Diary,634,"['Comedy', 'Romance', 'Drama']","['holiday', 'london, england', 'england', 'alcohol', 'lovesick', 'telecast', 'parent child relationship', 'birthday', 'christmas parti', 'sexual frustr', 'diari', 'cigarett', 'daughter', 'lawyer', 'report', 'extramarital affair', 'duringcreditssting', 'woman director']"
Angel Heart,635,"['Horror', 'Mystery']","['southern usa', 'amnesia', 'drug addict', 'new orleans, louisiana', 'nuditi', 'neurosi', 'heart', 'fan', 'sanatorium', 'animal attack', 'vision', 'church', 'drug', 'demon', 'incest']"
THX 1138,636,"['Drama', 'Mystery', 'Science Fiction']","['prison', 'drug addict', 'hear', 'totalitarian regim', 'futur', 'hologram', 'dystopia', 'comput', 'polic', 'mind control', 'psychological thril']"
Lost Highway,638,"['Drama', 'Thriller', 'Mystery']","['prison', 'pornographi', 'dual ident', 'jealousi', 'dream', 'erotic', 'sexual frustr', 'violent husband', 'paranoia', 'motel', 'prison cel', 'jazz singer or musician', 'nightmar', 'gangster', 'car mechan', 'hallucin', 'suspicion', 'bedroom', 'highway', 'identity crisi', 'transform', 'polic', 'insan', 'murder', 'car crash', 'surreal', 'videotap', 'graphic viol']"
When Harry Met Sally...,639,"['Comedy', 'Romance', 'Drama']","['new york c', 'husband wife relationship', 'restaur', 'platonic lov', 'orgasm', 'friendship', 'diner', 'central park']"
Catch Me If You Can,640,"['Drama', 'Crime']","['fbi', 'con man', 'biographi', 'based on a true stori', 'inspired by a true stori']"
Requiem for a Dream,641,"['Crime', 'Drama', 'Thriller']","['drug addict', 'junki', 'heroin', 'speed', 'diet', 'unsoci', 'illegal prostitut']"
Butch Cassidy and the Sundance Kid,642,"['Western', 'Drama', 'Crime']","['dynamit', 'bolivia', 'male friendship', 'on the run', 'shootout', 'buddi', 'train robberi', 'poss']"
A.I. Artificial Intelligence,644,"['Drama', 'Science Fiction', 'Adventure']","['artificial intellig', 'propheci', 'prostitut', 'loss of loved on', 'android', 'extraterrestrial technolog', 'ice ag', 'adopt', 'fairy tal', 'prosecut', 'gigolo', 'hologram', 'dystopia', 'alien', 'robot', 'destini', 'captur', 'doppelgäng']"
Dr. No,646,"['Adventure', 'Action', 'Thriller']","['london, england', 'england', 'assassin', 'spi', 'casino', 'based on novel or book', 'exotic island', 'card gam', 'space marin', 'intellig', 'jamaica', 'secret bas', 'secret miss', 'secret organ', 'secret intelligence servic', 'nuclear radi', 'villain', 'secret ag', 'caribbean sea']"
Boyz n the Hood,650,['Drama'],"['street gang', 'black peopl', 'rap mus', 'hip-hop', 'ghetto', 'gangster', 'street war', 'rapper', 'violence in school', 'los angeles, california']"
M*A*S*H,651,"['Comedy', 'Drama', 'War']","['american footbal', 'daily lif', 'surgeon', 'american  way of lif', 'korean war', 'dark comedi', 'military spoof', 'doctor', 'surgeri', 'anti war', '1950']"
Troy,652,"['Adventure', 'History', 'War']","['sibling relationship', 'adulteri', 'mytholog', 'beauti', 'trojan war', 'braveri', 'wall', 'fraud', 'hostil', 'epic', 'sword fight', 'battlefield', 'historical fict', 'ancient world', 'ancient greec', 'sparta greec']"
On the Waterfront,654,"['Crime', 'Drama']","['new jersey', 'murder', 'mafia', 'union']"
"Paris, Texas",655,['Drama'],"['sibling relationship', 'regret', 'texa', 'van', 'mute', 'redempt', 'los angeles, california', 'on the road', 'desert', 'famili']"
From Russia with Love,657,"['Action', 'Thriller', 'Adventure']","['venice, itali', 'london, england', 'england', 'gypsi', 'assassin', 'spi', 'assassin', 'based on novel or book', 'russia', 'secret miss', 'secret organ', 'secret intelligence servic', 'kgb', 'orient express', 'gondola', 'phantom', 'villain', 'duringcreditssting']"
Goldfinger,658,"['Adventure', 'Action', 'Thriller']","['england', 'based on novel or book', 'golf', 'secret organ', 'secret intelligence servic', 'nuclear radi', 'secret lab', 'laser', 'kentucki', 'airplan', 'british secret servic', 'duringcreditssting']"
Thunderball,660,"['Adventure', 'Action', 'Thriller']","['paris, fr', 'spi', 'sea', 'florida', 'fighter pilot', 'sanatorium', 'secret organ', 'nuclear missil', 'coral reef', 'bahama', 'secret ag', 'scuba div', 'british spi', 'shark', 'scuba', 'british secret servic']"
Saw IV,663,"['Horror', 'Thriller', 'Crime']","['fbi', 'victim', 'pain', 'game', 'psychopath', 'electric chair', 'doctor', 'tortur', 'violenc', 'police offic', 'female corps']"
Twister,664,"['Action', 'Adventure', 'Drama']","['husband wife relationship', 'tornado', 'twister', 'oklahoma', 'metereologist', 'invent', 'climat', 'barn', 'natural disast', 'cow', 'truck', 'disast', 'aunt niece relationship', 'storm chas', 'divorc', 'disaster film']"
Ben-Hur,665,"['Drama', 'Action', 'History']","['christian', 'middle east', 'roman empir', 'jewish lif', 'jew persecut', 'miracl', 'roman', 'princ', 'leprosi', 'jerusalem, israel', 'ancient rom', 'governor', 'polit', 'epic', 'love', 'friend', 'remak', 'reveng', 'religious convers', 'religion', 'redempt', 'judaism', 'historical fict', 'violenc', 'period drama', 'dungeon', 'hatr', 'sea battl', 'jewish famili', '1st centuri', 'jesus christ']"
You Only Live Twice,667,"['Action', 'Thriller', 'Adventure']","['london, england', 'japan', 'england', 'assassin', 'helicopt', 'assassin', 'based on novel or book', 'asia', 'secret ident', 'nasa', 'island', 'russia', 'missil', 'war ship', 'ninja fight', 'secret bas', 'secret miss', 'secret organ', 'secret intelligence servic', 'phantom', 'villain', 'volcano', 'funer', 'space', 'soldier', 'killer', 'secret servic', 'blast']"
On Her Majesty's Secret Service,668,"['Adventure', 'Action', 'Thriller']","['london, england', 'suicid', 'england', 'based on novel or book', 'switzerland', 'secret ident', 'new ident', 'honeymoon', 'secret miss', 'secret organ', 'secret lab', 'villain', 'kilt', 'family histori', 'snowstorm', 'daughter', 'espionag', 'killer', 'british secret servic', 'snow ski', 'alps mountain', 'aftercreditssting']"
Nanook of the North,669,"['Documentary', 'Adventure']","['canada', 'winter', 'fish', 'inuit', 'quebec', 'huski', 'walru', 'arctic', 'silent film']"
Harry Potter and the Philosopher's Stone,671,"['Adventure', 'Fantasy']","['witch', 'based on novel or book', 'christmas parti', 'magic', 'school friend', 'halloween', 'child hero', 'chosen on', 'friendship', 'school', 'fantasy world', 'wizard', 'based on young adult novel']"
Harry Potter and the Chamber of Secrets,672,"['Adventure', 'Fantasy']","['flying car', 'witch', 'magic', 'child hero', 'school of witchcraft', 'giant spid', 'giant snak', 'black mag', 'child driving car', 'wizard', 'aftercreditssting', 'based on young adult novel']"
Harry Potter and the Prisoner of Azkaban,673,"['Adventure', 'Fantasy']","['fli', 'traitor', 'magic', 'school friend', 'child hero', 'school of witchcraft', 'black mag', 'time travel', 'friendship', 'school', 'best friend', 'werewolf', 'aftercreditssting', 'based on young adult novel', 'magic spel']"
Harry Potter and the Goblet of Fire,674,"['Adventure', 'Fantasy', 'Family']","['based on novel or book', 'magic', 'dying and death', 'school of witchcraft', 'chosen on', 'black mag', 'boarding school', 'vision', 'school', 'tournament', 'teenag', 'teenage hero', 'based on young adult novel']"
Harry Potter and the Order of the Phoenix,675,"['Adventure', 'Fantasy', 'Mystery']","['propheci', 'witch', 'loss of loved on', 'magic', 'child hero', 'dying and death', 'school of witchcraft', 'black mag', 'sorceri', 'supernatur', 'occult', 'based on young adult novel']"
Pearl Harbor,676,"['History', 'Romance', 'War', 'Drama']","['nurs', 'patriot', 'hawaii', 'world war ii', 'pilot', 'pearl harbor', 'u.s. air forc', 'airplan', 'armi', 'love']"
